% %%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%
% 23 websites
% only websites which implemented the correct viewport
% - 1916 elements filtering elements out of viewport?
% - analysing the image comparison only on leaf nodes
% - 392 mapped incompatibilities (192 in iPhone 8 Plus and 200 in iPhoneSE)
%
% Websites:
%  - http://wwatana.be/mobile/mobile/201801/1/, with 38 elements and 8 depth DOM tree
%  - http://wwatana.be/mobile/mobile/201801/2/, with 26 elements and 8 depth DOM tree
%  - http://wwatana.be/mobile/mobile/201801/3/, with 45 elements and 9 depth DOM tree
%  - http://wwatana.be/mobile/mobile/201801/4/, with 49 elements and 8 depth DOM tree
%  - http://wwatana.be/mobile/mobile/201801/5/, with 38 elements and 9 depth DOM tree
%  - http://wwatana.be/mobile/mobile/201801/6/, with 33 elements and 8 depth DOM tree
%  - http://wwatana.be/mobile/mobile/201801/9/, with 38 elements and 8 depth DOM tree
%  - http://wwatana.be/mobile/mobile/201801/11/, with 56 elements and 10 depth DOM tree
%  - http://wwatana.be/mobile/mobile/201801/12/, with 41 elements and 11 depth DOM tree
%  - http://wwatana.be/mobile/mobile/201602/01/1.html, with 95 elements and 11 depth DOM tree
%  - http://wwatana.be/mobile/mobile/201602/04/1.html, with 111 elements and 9 depth DOM tree
%  - http://wwatana.be/mobile/mobile/201602/09/1.html, with 54 elements and 8 depth DOM tree
%  - http://wwatana.be/mobile/mobile/201602/13/1.html, with 91 elements and 11 depth DOM tree
%  - http://wwatana.be/mobile/mobile/201602/15/1.html, with 75 elements and 10 depth DOM tree
%  - http://wwatana.be/mobile/mobile/201602/16/1.html, with 65 elements and 8 depth DOM tree
%  - http://wwatana.be/mobile/mobile/201602/17/1.html, with 85 elements and 10 depth DOM tree
%  - http://wwatana.be/mobile/mobile/201701/01/1.html, with 228 elements and 12 depth DOM tree
%  - http://wwatana.be/mobile/mobile/201701/18/1.html, with 62 elements and 7 depth DOM tree
%  - http://wwatana.be/mobile/mobile/201702/01/index.html, with 55 elements and 9 depth DOM tree
%  - http://wwatana.be/mobile/mobile/201702/15/index.html, with 116 elements and 10 depth DOM tree
%  - http://wwatana.be/mobile/mobile/201802/1/, with 64 elements and 10 depth DOM tree
%  - http://wwatana.be/mobile/mobile/201802/2/, with 70 elements and 9 depth DOM tree
%  - http://wwatana.be/mobile/mobile/201802/3/, with 289 elements and 13 depth DOM tree
%
% %%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
@relation R_data_frame

@attribute URL string
@attribute id numeric
@attribute tagName string
@attribute childsNumber numeric
@attribute textLength numeric
@attribute basePlatform string
@attribute targetPlatform string
@attribute baseBrowser string
@attribute targetBrowser string
@attribute baseDPI numeric
@attribute targetDPI numeric
@attribute baseScreenshot string
@attribute targetScreenshot string
@attribute baseX numeric
@attribute targetX numeric
@attribute baseY numeric
@attribute targetY numeric
@attribute baseHeight numeric
@attribute targetHeight numeric
@attribute baseWidth numeric
@attribute targetWidth numeric
@attribute baseParentX numeric
@attribute targetParentX numeric
@attribute baseParentY numeric
@attribute targetParentY numeric
@attribute imageDiff numeric
@attribute chiSquared numeric
@attribute baseDeviceWidth numeric
@attribute targetDeviceWidth numeric
@attribute baseViewportWidth numeric
@attribute targetViewportWidth numeric
@attribute xpath string
@attribute baseXpath string
@attribute targetXpath string
@attribute phash numeric
@attribute Result {0,1}

@data
http://wwatana.be/mobile/mobile/201701/18/1.html,42,OL,0,24,"Android null - Chrome -- Android - MotoG4","iOS 11.0 - Safari -- iOS - iPhoneSE",null,null,3.0,2.0,results/motog4/42.png,results/iphonese/42.png,0,0,1202,1221,25,25,250,250,0,0,1136,1155,162528.0,3413.0,1080,640,360,320,/body[2]/div[7]/ul[3]/ol[3],/body[2]/div[7]/ul[3]/ol[3],/body[2]/div[7]/ul[3]/ol[3],0.5,0
http://wwatana.be/mobile/mobile/201701/18/1.html,41,OL,0,16,"Android null - Chrome -- Android - MotoG4","iOS 11.0 - Safari -- iOS - iPhoneSE",null,null,3.0,2.0,results/motog4/41.png,results/iphonese/41.png,0,0,1177,1196,25,25,250,250,0,0,1136,1155,118650.0,1524.7,1080,640,360,320,/body[2]/div[7]/ul[3]/ol[2],/body[2]/div[7]/ul[3]/ol[2],/body[2]/div[7]/ul[3]/ol[2],0.5,0
http://wwatana.be/mobile/mobile/201701/18/1.html,40,P,0,9,"Android null - Chrome -- Android - MotoG4","iOS 11.0 - Safari -- iOS - iPhoneSE",null,null,3.0,2.0,results/motog4/40.png,results/iphonese/40.png,40,40,1146,1165,20,20,210,210,0,0,1146,1165,192915.0,1056.7,1080,640,360,320,/body[2]/div[7]/ul[3]/ol[1]/p[1],/body[2]/div[7]/ul[3]/ol[1]/p[1],/body[2]/div[7]/ul[3]/ol[1]/p[1],0.6,1
http://wwatana.be/mobile/mobile/201701/18/1.html,39,OL,1,36,"Android null - Chrome -- Android - MotoG4","iOS 11.0 - Safari -- iOS - iPhoneSE",null,null,3.0,2.0,null,null,0,0,1146,1165,20,20,250,250,0,0,1136,1155,0.0,0.0,1080,640,360,320,/body[2]/div[7]/ul[3]/ol[1],/body[2]/div[7]/ul[3]/ol[1],/body[2]/div[7]/ul[3]/ol[1],0.0,0
http://wwatana.be/mobile/mobile/201701/18/1.html,38,UL,8,207,"Android null - Chrome -- Android - MotoG4","iOS 11.0 - Safari -- iOS - iPhoneSE",null,null,3.0,2.0,null,null,0,0,1136,1155,203,203,250,250,0,0,670,690,0.0,0.0,1080,640,360,320,/body[2]/div[7]/ul[3],/body[2]/div[7]/ul[3],/body[2]/div[7]/ul[3],0.0,0
http://wwatana.be/mobile/mobile/201701/18/1.html,37,OL,0,14,"Android null - Chrome -- Android - MotoG4","iOS 11.0 - Safari -- iOS - iPhoneSE",null,null,3.0,2.0,results/motog4/37.png,results/iphonese/37.png,0,0,1080,1099,25,25,230,230,0,0,908,927,93873.0,817.1,1080,640,360,320,/body[2]/div[7]/ul[2]/ol[7],/body[2]/div[7]/ul[2]/ol[7],/body[2]/div[7]/ul[2]/ol[7],0.5,0
http://wwatana.be/mobile/mobile/201701/18/1.html,36,OL,0,12,"Android null - Chrome -- Android - MotoG4","iOS 11.0 - Safari -- iOS - iPhoneSE",null,null,3.0,2.0,results/motog4/36.png,results/iphonese/36.png,0,0,1055,1074,25,25,230,230,0,0,908,927,93171.0,707.8,1080,640,360,320,/body[2]/div[7]/ul[2]/ol[6],/body[2]/div[7]/ul[2]/ol[6],/body[2]/div[7]/ul[2]/ol[6],0.5,0
http://wwatana.be/mobile/mobile/201701/18/1.html,35,OL,0,18,"Android null - Chrome -- Android - MotoG4","iOS 11.0 - Safari -- iOS - iPhoneSE",null,null,3.0,2.0,results/motog4/35.png,results/iphonese/35.png,0,0,1030,1049,25,25,230,230,0,0,908,927,134583.0,1815.5,1080,640,360,320,/body[2]/div[7]/ul[2]/ol[5],/body[2]/div[7]/ul[2]/ol[5],/body[2]/div[7]/ul[2]/ol[5],0.5,0
http://wwatana.be/mobile/mobile/201701/18/1.html,34,P,0,8,"Android null - Chrome -- Android - MotoG4","iOS 11.0 - Safari -- iOS - iPhoneSE",null,null,3.0,2.0,results/motog4/34.png,results/iphonese/34.png,40,40,999,1018,20,20,190,190,0,0,999,1018,172161.0,473.8,1080,640,360,320,/body[2]/div[7]/ul[2]/ol[4]/p[1],/body[2]/div[7]/ul[2]/ol[4]/p[1],/body[2]/div[7]/ul[2]/ol[4]/p[1],0.6,1
http://wwatana.be/mobile/mobile/201701/18/1.html,33,OL,1,35,"Android null - Chrome -- Android - MotoG4","iOS 11.0 - Safari -- iOS - iPhoneSE",null,null,3.0,2.0,null,null,0,0,999,1018,20,20,230,230,0,0,908,927,0.0,0.0,1080,640,360,320,/body[2]/div[7]/ul[2]/ol[4],/body[2]/div[7]/ul[2]/ol[4],/body[2]/div[7]/ul[2]/ol[4],0.0,0
http://wwatana.be/mobile/mobile/201701/18/1.html,31,OL,0,11,"Android null - Chrome -- Android - MotoG4","iOS 11.0 - Safari -- iOS - iPhoneSE",null,null,3.0,2.0,results/motog4/31.png,results/iphonese/31.png,0,0,949,968,25,25,230,230,0,0,908,927,70263.0,922.3,1080,640,360,320,/body[2]/div[7]/ul[2]/ol[2],/body[2]/div[7]/ul[2]/ol[2],/body[2]/div[7]/ul[2]/ol[2],0.6,0
http://wwatana.be/mobile/mobile/201701/18/1.html,30,P,0,9,"Android null - Chrome -- Android - MotoG4","iOS 11.0 - Safari -- iOS - iPhoneSE",null,null,3.0,2.0,results/motog4/30.png,results/iphonese/30.png,40,40,918,937,20,20,190,190,0,0,918,937,178863.0,668.8,1080,640,360,320,/body[2]/div[7]/ul[2]/ol[1]/p[1],/body[2]/div[7]/ul[2]/ol[1]/p[1],/body[2]/div[7]/ul[2]/ol[1]/p[1],0.6,1
http://wwatana.be/mobile/mobile/201701/18/1.html,29,OL,1,36,"Android null - Chrome -- Android - MotoG4","iOS 11.0 - Safari -- iOS - iPhoneSE",null,null,3.0,2.0,null,null,0,0,918,937,20,20,230,230,0,0,908,927,0.0,0.0,1080,640,360,320,/body[2]/div[7]/ul[2]/ol[1],/body[2]/div[7]/ul[2]/ol[1],/body[2]/div[7]/ul[2]/ol[1],0.0,0
http://wwatana.be/mobile/mobile/201701/18/1.html,28,UL,9,192,"Android null - Chrome -- Android - MotoG4","iOS 11.0 - Safari -- iOS - iPhoneSE",null,null,3.0,2.0,null,null,0,0,908,927,203,203,230,230,0,0,670,690,0.0,0.0,1080,640,360,320,/body[2]/div[7]/ul[2],/body[2]/div[7]/ul[2],/body[2]/div[7]/ul[2],0.0,0
http://wwatana.be/mobile/mobile/201701/18/1.html,27,P,0,14,"Android null - Chrome -- Android - MotoG4","iOS 11.0 - Safari -- iOS - iPhoneSE",null,null,3.0,2.0,results/motog4/27.png,results/iphonese/27.png,40,40,854,874,20,20,210,210,0,0,854,874,251703.0,1475.5,1080,640,360,320,/body[2]/div[7]/ul[1]/ol[7]/p[1],/body[2]/div[7]/ul[1]/ol[7]/p[1],/body[2]/div[7]/ul[1]/ol[7]/p[1],0.5,1
http://wwatana.be/mobile/mobile/201701/18/1.html,26,OL,1,41,"Android null - Chrome -- Android - MotoG4","iOS 11.0 - Safari -- iOS - iPhoneSE",null,null,3.0,2.0,null,null,0,0,854,874,20,20,250,250,0,0,682,702,0.0,0.0,1080,640,360,320,/body[2]/div[7]/ul[1]/ol[7],/body[2]/div[7]/ul[1]/ol[7],/body[2]/div[7]/ul[1]/ol[7],0.0,0
http://wwatana.be/mobile/mobile/201701/18/1.html,25,P,0,15,"Android null - Chrome -- Android - MotoG4","iOS 11.0 - Safari -- iOS - iPhoneSE",null,null,3.0,2.0,results/motog4/25.png,results/iphonese/25.png,40,40,823,843,20,20,210,210,0,0,823,843,280515.0,2242.0,1080,640,360,320,/body[2]/div[7]/ul[1]/ol[6]/p[1],/body[2]/div[7]/ul[1]/ol[6]/p[1],/body[2]/div[7]/ul[1]/ol[6]/p[1],0.4,1
http://wwatana.be/mobile/mobile/201701/18/1.html,24,OL,1,42,"Android null - Chrome -- Android - MotoG4","iOS 11.0 - Safari -- iOS - iPhoneSE",null,null,3.0,2.0,null,null,0,0,823,843,20,20,250,250,0,0,682,702,0.0,0.0,1080,640,360,320,/body[2]/div[7]/ul[1]/ol[6],/body[2]/div[7]/ul[1]/ol[6],/body[2]/div[7]/ul[1]/ol[6],0.0,0
http://wwatana.be/mobile/mobile/201701/18/1.html,22,OL,0,25,"Android null - Chrome -- Android - MotoG4","iOS 11.0 - Safari -- iOS - iPhoneSE",null,null,3.0,2.0,results/motog4/22.png,results/iphonese/22.png,0,0,773,793,25,25,250,250,0,0,682,702,160284.0,2838.5,1080,640,360,320,/body[2]/div[7]/ul[1]/ol[4],/body[2]/div[7]/ul[1]/ol[4],/body[2]/div[7]/ul[1]/ol[4],0.4,0
http://wwatana.be/mobile/mobile/201701/18/1.html,21,OL,0,24,"Android null - Chrome -- Android - MotoG4","iOS 11.0 - Safari -- iOS - iPhoneSE",null,null,3.0,2.0,results/motog4/21.png,results/iphonese/21.png,0,0,748,768,25,25,250,250,0,0,682,702,168891.0,2711.8,1080,640,360,320,/body[2]/div[7]/ul[1]/ol[3],/body[2]/div[7]/ul[1]/ol[3],/body[2]/div[7]/ul[1]/ol[3],0.4,0
http://wwatana.be/mobile/mobile/201701/18/1.html,20,OL,0,27,"Android null - Chrome -- Android - MotoG4","iOS 11.0 - Safari -- iOS - iPhoneSE",null,null,3.0,2.0,results/motog4/20.png,results/iphonese/20.png,0,0,723,743,25,25,250,250,0,0,682,702,212550.0,3213.9,1080,640,360,320,/body[2]/div[7]/ul[1]/ol[2],/body[2]/div[7]/ul[1]/ol[2],/body[2]/div[7]/ul[1]/ol[2],0.5,0
http://wwatana.be/mobile/mobile/201701/18/1.html,19,P,0,14,"Android null - Chrome -- Android - MotoG4","iOS 11.0 - Safari -- iOS - iPhoneSE",null,null,3.0,2.0,results/motog4/19.png,results/iphonese/19.png,40,40,692,712,20,20,210,210,0,0,692,712,239361.0,1317.5,1080,640,360,320,/body[2]/div[7]/ul[1]/ol[1]/p[1],/body[2]/div[7]/ul[1]/ol[1]/p[1],/body[2]/div[7]/ul[1]/ol[1]/p[1],0.8,1
http://wwatana.be/mobile/mobile/201701/18/1.html,18,OL,1,41,"Android null - Chrome -- Android - MotoG4","iOS 11.0 - Safari -- iOS - iPhoneSE",null,null,3.0,2.0,null,null,0,0,692,712,20,20,250,250,0,0,682,702,0.0,0.0,1080,640,360,320,/body[2]/div[7]/ul[1]/ol[1],/body[2]/div[7]/ul[1]/ol[1],/body[2]/div[7]/ul[1]/ol[1],0.0,0
http://wwatana.be/mobile/mobile/201701/18/1.html,17,UL,10,266,"Android null - Chrome -- Android - MotoG4","iOS 11.0 - Safari -- iOS - iPhoneSE",null,null,3.0,2.0,null,null,0,0,682,702,213,213,250,250,0,0,670,690,0.0,0.0,1080,640,360,320,/body[2]/div[7]/ul[1],/body[2]/div[7]/ul[1],/body[2]/div[7]/ul[1],0.0,0
http://wwatana.be/mobile/mobile/201701/18/1.html,16,DIV,37,934,"Android null - Chrome -- Android - MotoG4","iOS 11.0 - Safari -- iOS - iPhoneSE",null,null,3.0,2.0,null,null,0,0,670,690,832,832,360,320,0,0,0,0,0.0,0.0,1080,640,360,320,/body[2]/div[7],/body[2]/div[7],/body[2]/div[7],0.0,0
http://wwatana.be/mobile/mobile/201701/18/1.html,15,IMG,0,0,"Android null - Chrome -- Android - MotoG4","iOS 11.0 - Safari -- iOS - iPhoneSE",null,null,3.0,2.0,results/motog4/15.png,results/iphonese/15.png,0,0,437,480,227,205,360,320,0,0,437,480,2302706.0,220008.4,1080,640,360,320,/body[2]/div[6]/img[1],/body[2]/div[6]/img[1],/body[2]/div[6]/img[1],1.0,0
http://wwatana.be/mobile/mobile/201701/18/1.html,14,DIV,1,108,"Android null - Chrome -- Android - MotoG4","iOS 11.0 - Safari -- iOS - iPhoneSE",null,null,3.0,2.0,null,null,0,0,437,480,232,210,360,320,0,0,0,0,0.0,0.0,1080,640,360,320,/body[2]/div[6],/body[2]/div[6],/body[2]/div[6],0.0,0
http://wwatana.be/mobile/mobile/201701/18/1.html,13,P,0,21,"Android null - Chrome -- Android - MotoG4","iOS 11.0 - Safari -- iOS - iPhoneSE",null,null,3.0,2.0,results/motog4/13.png,results/iphonese/13.png,0,0,358,399,79,81,360,320,0,0,0,0,329408.0,141695.0,1080,640,360,320,/body[2]/p[5],/body[2]/p[5],/body[2]/p[5],0.4,1
http://wwatana.be/mobile/mobile/201701/18/1.html,12,IMG,0,0,"Android null - Chrome -- Android - MotoG4","iOS 11.0 - Safari -- iOS - iPhoneSE",null,null,3.0,2.0,results/motog4/12.png,results/iphonese/12.png,95,77,280,322,73,72,181,180,0,0,280,322,252341.0,1833.7,1080,640,360,320,/body[2]/div[4]/img[1],/body[2]/div[4]/img[1],/body[2]/div[4]/img[1],1.0,0
http://wwatana.be/mobile/mobile/201701/18/1.html,11,DIV,1,98,"Android null - Chrome -- Android - MotoG4","iOS 11.0 - Safari -- iOS - iPhoneSE",null,null,3.0,2.0,null,null,0,0,280,322,78,77,360,320,0,0,0,0,0.0,0.0,1080,640,360,320,/body[2]/div[4],/body[2]/div[4],/body[2]/div[4],0.0,0
http://wwatana.be/mobile/mobile/201701/18/1.html,10,P,0,112,"Android null - Chrome -- Android - MotoG4","iOS 11.0 - Safari -- iOS - iPhoneSE",null,null,3.0,2.0,results/motog4/10.png,results/iphonese/10.png,0,0,210,246,54,60,360,320,0,0,0,0,2112455.0,23526.6,1080,640,360,320,/body[2]/p[3],/body[2]/p[3],/body[2]/p[3],0.7,1
http://wwatana.be/mobile/mobile/201701/18/1.html,9,P,0,40,"Android null - Chrome -- Android - MotoG4","iOS 11.0 - Safari -- iOS - iPhoneSE",null,null,3.0,2.0,results/motog4/9.png,results/iphonese/9.png,0,0,102,100,76,114,360,320,0,0,0,0,4531324.0,13807.5,1080,640,360,320,/body[2]/p[2],/body[2]/p[2],/body[2]/p[2],0.8,1
http://wwatana.be/mobile/mobile/201701/18/1.html,8,IMG,0,0,"Android null - Chrome -- Android - MotoG4","iOS 11.0 - Safari -- iOS - iPhoneSE",null,null,3.0,2.0,results/motog4/8.png,results/iphonese/8.png,320,284,30,30,21,21,29,29,0,0,0,0,12389.0,94.2,1080,640,360,320,/body[2]/div[1]/img[7],/body[2]/div[1]/img[7],/body[2]/div[1]/img[7],1.0,0
http://wwatana.be/mobile/mobile/201701/18/1.html,2,IMG,0,0,"Android null - Chrome -- Android - MotoG4","iOS 11.0 - Safari -- iOS - iPhoneSE",null,null,3.0,2.0,results/motog4/2.png,results/iphonese/2.png,20,20,20,20,40,40,108,108,20,20,20,20,36995.0,2824.3,1080,640,360,320,/body[2]/div[1]/div[1]/img[1],/body[2]/div[1]/div[1]/img[1],/body[2]/div[1]/div[1]/img[1],1.0,0
http://wwatana.be/mobile/mobile/201701/18/1.html,1,DIV,1,72,"Android null - Chrome -- Android - MotoG4","iOS 11.0 - Safari -- iOS - iPhoneSE",null,null,3.0,2.0,null,null,20,20,20,20,45,45,97,86,0,0,0,0,0.0,0.0,1080,640,360,320,/body[2]/div[1]/div[1],/body[2]/div[1]/div[1],/body[2]/div[1]/div[1],0.0,0
http://wwatana.be/mobile/mobile/201701/18/1.html,0,DIV,8,349,"Android null - Chrome -- Android - MotoG4","iOS 11.0 - Safari -- iOS - iPhoneSE",null,null,3.0,2.0,null,null,0,0,0,0,81,81,360,320,0,0,0,0,0.0,0.0,1080,640,360,320,/body[2]/div[1],/body[2]/div[1],/body[2]/div[1],0.0,0
http://wwatana.be/mobile/mobile/201602/04/1.html,102,DIV,0,19,"Android null - Chrome -- Android - MotoG4","iOS 11.2 - Safari -- iOS - iPhone 8 Plus",null,null,3.0,3.0,results/motog4/102.png,results/iphone8plus/102.png,35,35,1543,1541,98,62,323,372,35,35,1306,1304,4130360.0,6377.2,1080,1242,360,414,/body[2]/div[6]/div[1]/div[1]/div[1]/div[2],/body[2]/div[6]/div[1]/div[1]/div[1]/div[2],/body[2]/div[6]/div[1]/div[1]/div[1]/div[2],0.7,1
http://wwatana.be/mobile/mobile/201602/04/1.html,101,A,0,9,"Android null - Chrome -- Android - MotoG4","iOS 11.2 - Safari -- iOS - iPhone 8 Plus",null,null,3.0,3.0,results/motog4/101.png,results/iphone8plus/101.png,35,35,1504,1502,54,54,137,136,35,35,1306,1304,309051.0,5147.9,1080,1242,360,414,/body[2]/div[6]/div[1]/div[1]/div[1]/a[1],/body[2]/div[6]/div[1]/div[1]/div[1]/a[1],/body[2]/div[6]/div[1]/div[1]/div[1]/a[1],1.0,0
http://wwatana.be/mobile/mobile/201602/04/1.html,100,DIV,2,49,"Android null - Chrome -- Android - MotoG4","iOS 11.2 - Safari -- iOS - iPhone 8 Plus",null,null,3.0,3.0,null,null,35,35,1306,1304,336,300,324,372,35,35,1306,1304,0.0,0.0,1080,1242,360,414,/body[2]/div[6]/div[1]/div[1]/div[1],/body[2]/div[6]/div[1]/div[1]/div[1],/body[2]/div[6]/div[1]/div[1]/div[1],0.0,0
http://wwatana.be/mobile/mobile/201602/04/1.html,99,DIV,3,80,"Android null - Chrome -- Android - MotoG4","iOS 11.2 - Safari -- iOS - iPhone 8 Plus",null,null,3.0,3.0,null,null,35,35,1306,1304,300,300,324,372,0,0,1306,1304,0.0,0.0,1080,1242,360,414,/body[2]/div[6]/div[1]/div[1],/body[2]/div[6]/div[1]/div[1],/body[2]/div[6]/div[1]/div[1],0.0,0
http://wwatana.be/mobile/mobile/201602/04/1.html,98,DIV,4,112,"Android null - Chrome -- Android - MotoG4","iOS 11.2 - Safari -- iOS - iPhone 8 Plus",null,null,3.0,3.0,null,null,0,0,1306,1304,300,300,360,414,0,0,1271,1269,0.0,0.0,1080,1242,360,414,/body[2]/div[6]/div[1],/body[2]/div[6]/div[1],/body[2]/div[6]/div[1],0.0,0
http://wwatana.be/mobile/mobile/201602/04/1.html,97,DIV,5,125,"Android null - Chrome -- Android - MotoG4","iOS 11.2 - Safari -- iOS - iPhone 8 Plus",null,null,3.0,3.0,null,null,0,0,1271,1269,370,370,360,414,0,0,0,0,0.0,0.0,1080,1242,360,414,/body[2]/div[6],/body[2]/div[6],/body[2]/div[6],0.0,0
http://wwatana.be/mobile/mobile/201602/04/1.html,96,DIV,0,19,"Android null - Chrome -- Android - MotoG4","iOS 11.2 - Safari -- iOS - iPhone 8 Plus",null,null,3.0,3.0,results/motog4/96.png,results/iphone8plus/96.png,35,35,1173,1171,98,62,323,372,35,35,936,934,4371585.0,16060.5,1080,1242,360,414,/body[2]/div[5]/div[1]/div[1]/div[1]/div[2],/body[2]/div[5]/div[1]/div[1]/div[1]/div[2],/body[2]/div[5]/div[1]/div[1]/div[1]/div[2],0.7,1
http://wwatana.be/mobile/mobile/201602/04/1.html,95,A,0,9,"Android null - Chrome -- Android - MotoG4","iOS 11.2 - Safari -- iOS - iPhone 8 Plus",null,null,3.0,3.0,results/motog4/95.png,results/iphone8plus/95.png,35,35,1134,1132,54,54,137,136,35,35,936,934,330899.0,7475.7,1080,1242,360,414,/body[2]/div[5]/div[1]/div[1]/div[1]/a[1],/body[2]/div[5]/div[1]/div[1]/div[1]/a[1],/body[2]/div[5]/div[1]/div[1]/div[1]/a[1],0.8,0
http://wwatana.be/mobile/mobile/201602/04/1.html,94,DIV,2,49,"Android null - Chrome -- Android - MotoG4","iOS 11.2 - Safari -- iOS - iPhone 8 Plus",null,null,3.0,3.0,null,null,35,35,936,934,336,300,324,372,35,35,936,934,0.0,0.0,1080,1242,360,414,/body[2]/div[5]/div[1]/div[1]/div[1],/body[2]/div[5]/div[1]/div[1]/div[1],/body[2]/div[5]/div[1]/div[1]/div[1],0.0,0
http://wwatana.be/mobile/mobile/201602/04/1.html,93,DIV,3,80,"Android null - Chrome -- Android - MotoG4","iOS 11.2 - Safari -- iOS - iPhone 8 Plus",null,null,3.0,3.0,null,null,35,35,936,934,300,300,324,372,0,0,936,934,0.0,0.0,1080,1242,360,414,/body[2]/div[5]/div[1]/div[1],/body[2]/div[5]/div[1]/div[1],/body[2]/div[5]/div[1]/div[1],0.0,0
http://wwatana.be/mobile/mobile/201602/04/1.html,92,DIV,4,112,"Android null - Chrome -- Android - MotoG4","iOS 11.2 - Safari -- iOS - iPhone 8 Plus",null,null,3.0,3.0,null,null,0,0,936,934,300,300,360,414,0,0,901,899,0.0,0.0,1080,1242,360,414,/body[2]/div[5]/div[1],/body[2]/div[5]/div[1],/body[2]/div[5]/div[1],0.0,0
http://wwatana.be/mobile/mobile/201602/04/1.html,91,DIV,5,125,"Android null - Chrome -- Android - MotoG4","iOS 11.2 - Safari -- iOS - iPhone 8 Plus",null,null,3.0,3.0,null,null,0,0,901,899,370,370,360,414,0,0,0,0,0.0,0.0,1080,1242,360,414,/body[2]/div[5],/body[2]/div[5],/body[2]/div[5],0.0,0
http://wwatana.be/mobile/mobile/201602/04/1.html,90,DIV,0,19,"Android null - Chrome -- Android - MotoG4","iOS 11.2 - Safari -- iOS - iPhone 8 Plus",null,null,3.0,3.0,results/motog4/90.png,results/iphone8plus/90.png,35,35,803,801,98,62,323,372,35,35,566,564,4044402.0,24410.5,1080,1242,360,414,/body[2]/div[4]/div[1]/div[1]/div[1]/div[2],/body[2]/div[4]/div[1]/div[1]/div[1]/div[2],/body[2]/div[4]/div[1]/div[1]/div[1]/div[2],0.6,1
http://wwatana.be/mobile/mobile/201602/04/1.html,89,A,0,9,"Android null - Chrome -- Android - MotoG4","iOS 11.2 - Safari -- iOS - iPhone 8 Plus",null,null,3.0,3.0,results/motog4/89.png,results/iphone8plus/89.png,35,35,764,762,54,54,137,136,35,35,566,564,248964.0,3338.9,1080,1242,360,414,/body[2]/div[4]/div[1]/div[1]/div[1]/a[1],/body[2]/div[4]/div[1]/div[1]/div[1]/a[1],/body[2]/div[4]/div[1]/div[1]/div[1]/a[1],1.0,0
http://wwatana.be/mobile/mobile/201602/04/1.html,88,DIV,2,49,"Android null - Chrome -- Android - MotoG4","iOS 11.2 - Safari -- iOS - iPhone 8 Plus",null,null,3.0,3.0,null,null,35,35,566,564,336,300,324,372,35,35,566,564,0.0,0.0,1080,1242,360,414,/body[2]/div[4]/div[1]/div[1]/div[1],/body[2]/div[4]/div[1]/div[1]/div[1],/body[2]/div[4]/div[1]/div[1]/div[1],0.0,0
http://wwatana.be/mobile/mobile/201602/04/1.html,87,DIV,3,80,"Android null - Chrome -- Android - MotoG4","iOS 11.2 - Safari -- iOS - iPhone 8 Plus",null,null,3.0,3.0,null,null,35,35,566,564,300,300,324,372,0,0,566,564,0.0,0.0,1080,1242,360,414,/body[2]/div[4]/div[1]/div[1],/body[2]/div[4]/div[1]/div[1],/body[2]/div[4]/div[1]/div[1],0.0,0
http://wwatana.be/mobile/mobile/201602/04/1.html,86,DIV,4,111,"Android null - Chrome -- Android - MotoG4","iOS 11.2 - Safari -- iOS - iPhone 8 Plus",null,null,3.0,3.0,null,null,0,0,566,564,300,300,360,414,0,0,531,529,0.0,0.0,1080,1242,360,414,/body[2]/div[4]/div[1],/body[2]/div[4]/div[1],/body[2]/div[4]/div[1],0.0,0
http://wwatana.be/mobile/mobile/201602/04/1.html,85,DIV,5,124,"Android null - Chrome -- Android - MotoG4","iOS 11.2 - Safari -- iOS - iPhone 8 Plus",null,null,3.0,3.0,null,null,0,0,531,529,370,370,360,414,0,0,0,0,0.0,0.0,1080,1242,360,414,/body[2]/div[4],/body[2]/div[4],/body[2]/div[4],0.0,0
http://wwatana.be/mobile/mobile/201602/04/1.html,84,DIV,0,18,"Android null - Chrome -- Android - MotoG4","iOS 11.2 - Safari -- iOS - iPhone 8 Plus",null,null,3.0,3.0,results/motog4/84.png,results/iphone8plus/84.png,35,35,433,431,102,66,323,372,35,35,196,194,4497004.0,12493.2,1080,1242,360,414,/body[2]/div[3]/div[1]/div[1]/div[1]/div[2],/body[2]/div[3]/div[1]/div[1]/div[1]/div[2],/body[2]/div[3]/div[1]/div[1]/div[1]/div[2],0.4,1
http://wwatana.be/mobile/mobile/201602/04/1.html,83,A,0,9,"Android null - Chrome -- Android - MotoG4","iOS 11.2 - Safari -- iOS - iPhone 8 Plus",null,null,3.0,3.0,results/motog4/83.png,results/iphone8plus/83.png,35,35,394,392,54,54,137,136,35,35,196,194,273532.0,4338.4,1080,1242,360,414,/body[2]/div[3]/div[1]/div[1]/div[1]/a[1],/body[2]/div[3]/div[1]/div[1]/div[1]/a[1],/body[2]/div[3]/div[1]/div[1]/div[1]/a[1],1.0,0
